Number of planted triclusters: 5
Tricluster coverage: 0.42984%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


(279, 2, 3), X=[4,9,22,24,28,31,36,37,44,46,47,48,53,54,58,59,60,64,66,70,73,79,86,95,96,97,98,102,116,117,120,126,130,131,132,134,135,144,145,152,155,157,158,163,165,168,170,175,177,178,182,187,188,193,204,209,210,214,215,221,223,227,229,234,236,237,238,239,241,244,245,246,254,255,268,270,272,275,276,277,279,280,286,296,301,304,306,311,313,314,315,327,330,337,340,341,342,344,349,352,358,359,361,362,363,366,368,370,382,386,388,390,391,395,397,398,400,403,405,408,410,412,416,432,433,437,438,440,441,442,448,449,454,455,461,464,470,477,480,487,490,501,502,506,507,508,513,518,525,530,531,537,538,539,547,548,559,565,567,569,574,579,580,586,591,597,602,605,606,610,611,613,618,621,623,626,633,634,636,637,639,641,646,649,651,658,659,662,667,668,669,680,683,687,690,694,705,706,708,712,713,724,732,734,739,743,746,749,754,763,765,770,772,777,778,781,783,784,786,790,798,799,803,806,807,808,811,815,824,825,830,831,832,833,835,839,846,850,859,868,873,880,886,888,892,893,894,896,897,901,902,903,904,920,921,922,924,930,932,934,938,941,942,945,946,948,949,952,954,957,959,961,964,966,968,971,986,987,997], Y=[4,36], Z=[11,12,13], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 11
X	y4	y36
x224	0	0	0
x225	0	0	0
x228	0	0	0
x231	0	0	0
x233	0	0	0
x236	0	0	0
x238	0	0	0
x240	0	0	0
x243	0	0	0
x244	0	0	0
x248	0	0	0
x251	0	0	0
x253	0	0	0
x254	0	0	0
x255	0	0	0
x257	0	0	0
x258	0	0	0
x260	0	0	0
x261	0	0	0
x265	0	0	0
x266	0	0	0
x267	0	0	0
x269	0	0	0
x275	0	0	0
x282	0	0	0
x284	0	0	0
x287	0	0	0
x288	0	0	0
x290	0	0	0
x293	0	0	0
x297	0	0	0
x298	0	0	0
x299	0	0	0
x303	0	0	0
x305	0	0	0
x308	0	0	0
x313	0	0	0
x315	0	0	0
x318	0	0	0
x319	0	0	0
x322	0	0	0
x325	0	0	0
x326	0	0	0
x327	0	0	0
x328	0	0	0
x329	0	0	0
x330	0	0	0
x334	0	0	0
x336	0	0	0
x338	0	0	0
x339	0	0	0
x342	0	0	0
x344	0	0	0
x345	0	0	0
x347	0	0	0
x349	0	0	0
x350	0	0	0
x354	0	0	0
x357	0	0	0
x358	0	0	0
x359	0	0	0
x360	0	0	0
x362	0	0	0
x366	0	0	0
x369	0	0	0
x370	0	0	0
x374	0	0	0
x375	0	0	0
x377	0	0	0
x378	0	0	0
x379	0	0	0
x381	0	0	0
x385	0	0	0
x388	0	0	0
x390	0	0	0
x391	0	0	0
x392	0	0	0
x394	0	0	0
x396	0	0	0
x398	0	0	0
x399	0	0	0
x400	0	0	0
x402	0	0	0
x403	0	0	0
x406	0	0	0
x407	0	0	0
x414	0	0	0
x415	0	0	0
x416	0	0	0
x417	0	0	0
x421	0	0	0
x422	0	0	0
x423	0	0	0
x424	0	0	0
x426	0	0	0
x427	0	0	0
x428	0	0	0
x430	0	0	0
x431	0	0	0
x435	0	0	0
x438	0	0	0
x439	0	0	0
x442	0	0	0
x443	0	0	0
x446	0	0	0
x450	0	0	0
x451	0	0	0
x454	0	0	0
x455	0	0	0
x458	0	0	0
x460	0	0	0
x461	0	0	0
x464	0	0	0
x465	0	0	0
x467	0	0	0
x468	0	0	0
x471	0	0	0
x472	0	0	0
x474	0	0	0
x475	0	0	0
x477	0	0	0
x479	0	0	0
x480	0	0	0
x486	0	0	0
x487	0	0	0
x488	0	0	0
x489	0	0	0
x491	0	0	0
x495	0	0	0
x498	0	0	0
x500	0	0	0
x501	0	0	0
x503	0	0	0
x504	0	0	0
x505	0	0	0
x506	0	0	0
x507	0	0	0
x508	0	0	0
x509	0	0	0
x513	0	0	0
x515	0	0	0
x517	0	0	0
x519	0	0	0
x520	0	0	0
x521	0	0	0
x522	0	0	0
x528	0	0	0
x531	0	0	0
x533	0	0	0
x535	0	0	0
x536	0	0	0
x538	0	0	0
x540	0	0	0
x545	0	0	0
x547	0	0	0
x548	0	0	0
x556	0	0	0
x557	0	0	0
x558	0	0	0
x559	0	0	0
x560	0	0	0
x561	0	0	0
x563	0	0	0
x566	0	0	0
x569	0	0	0
x570	0	0	0
x574	0	0	0
x575	0	0	0
x576	0	0	0
x578	0	0	0
x580	0	0	0
x581	0	0	0
x582	0	0	0
x584	0	0	0
x585	0	0	0
x586	0	0	0
x587	0	0	0
x592	0	0	0
x596	0	0	0
x601	0	0	0
x602	0	0	0
x603	0	0	0
x605	0	0	0
x606	0	0	0
x614	0	0	0
x615	0	0	0
x617	0	0	0
x618	0	0	0
x620	0	0	0
x625	0	0	0
x629	0	0	0
x636	0	0	0
x638	0	0	0
x639	0	0	0
x640	0	0	0
x641	0	0	0
x642	0	0	0
x644	0	0	0
x646	0	0	0
x648	0	0	0
x649	0	0	0
x650	0	0	0
x653	0	0	0
x654	0	0	0
x655	0	0	0
x657	0	0	0
x658	0	0	0
x660	0	0	0
x665	0	0	0
x667	0	0	0
x669	0	0	0
x673	0	0	0
x676	0	0	0
x681	0	0	0
x682	0	0	0
x686	0	0	0
x687	0	0	0
x688	0	0	0
x689	0	0	0
x690	0	0	0
x691	0	0	0
x692	0	0	0
x693	0	0	0
x694	0	0	0
x695	0	0	0
x697	0	0	0
x699	0	0	0
x703	0	0	0
x704	0	0	0
x708	0	0	0
x710	0	0	0
x711	0	0	0
x712	0	0	0
x714	0	0	0
x716	0	0	0
x717	0	0	0
x720	0	0	0
x723	0	0	0
x725	0	0	0
x726	0	0	0
x728	0	0	0
x730	0	0	0
x732	0	0	0
x734	0	0	0
x736	0	0	0
x737	0	0	0
x739	0	0	0
x740	0	0	0
x742	0	0	0
x743	0	0	0
x744	0	0	0
x746	0	0	0
x748	0	0	0
x751	0	0	0
x753	0	0	0
x754	0	0	0
x755	0	0	0
x758	0	0	0
x759	0	0	0
x760	0	0	0
x762	0	0	0
x764	0	0	0
x765	0	0	0
x767	0	0	0
x768	0	0	0
x769	0	0	0
x770	0	0	0
x771	0	0	0
x775	0	0	0
x776	0	0	0
x778	0	0	0
x779	0	0	0
x780	0	0	0
x781	0	0	0
x786	0	0	0
x792	0	0	0
x794	0	0	0
x795	0	0	0
x798	0	0	0
x799	0	0	0
x800	0	0	0
x801	0	0	0
x802	0	0	0
x804	0	0	0
x805	0	0	0
x807	0	0	0
x808	0	0	0
x811	0	0	0
x812	0	0	0
x820	0	0	0
x822	0	0	0
x826	0	0	0
x827	0	0	0
x831	0	0	0
x832	0	0	0
x836	0	0	0
x837	0	0	0
x838	0	0	0
x839	0	0	0
x842	0	0	0
x846	0	0	0
x847	0	0	0
x848	0	0	0
x854	0	0	0
x855	0	0	0
x858	0	0	0
x859	0	0	0
x860	0	0	0
x863	0	0	0
x864	0	0	0
x865	0	0	0
x866	0	0	0
x868	0	0	0
x869	0	0	0
x870	0	0	0
x871	0	0	0
x873	0	0	0
x875	0	0	0
x879	0	0	0
x880	0	0	0
x883	0	0	0
x886	0	0	0
x889	0	0	0
x890	0	0	0
x894	0	0	0
x896	0	0	0
x903	0	0	0
x905	0	0	0
x907	0	0	0
x908	0	0	0
x914	0	0	0
x916	0	0	0
x921	0	0	0
x922	0	0	0
x925	0	0	0
x928	0	0	0
x929	0	0	0
x931	0	0	0
x932	0	0	0
x933	0	0	0
x934	0	0	0
x935	0	0	0
x936	0	0	0
x937	0	0	0
x939	0	0	0
x940	0	0	0
x943	0	0	0
x945	0	0	0
x946	0	0	0
x948	0	0	0
x952	0	0	0
x956	0	0	0
x957	0	0	0
x959	0	0	0
x962	0	0	0
x964	0	0	0
x965	0	0	0
x969	0	0	0
x970	0	0	0
x973	0	0	0
x975	0	0	0
x977	0	0	0
x979	0	0	0
x980	0	0	0
x982	0	0	0
x983	0	0	0
x984	0	0	0
x986	0	0	0
x987	0	0	0
x988	0	0	0

Context: 6
X	y21	y31	y32
x0	0	0	0
x1	0	0	0
x3	0	0	0
x4	0	0	0
x7	0	0	0
x10	0	0	0
x11	0	0	0
x13	0	0	0
x16	0	0	0
x17	0	0	0
x18	0	0	0
x19	0	0	0
x20	0	0	0
x22	0	0	0
x25	0	0	0
x26	0	0	0
x27	0	0	0
x30	0	0	0
x31	0	0	0
x35	0	0	0
x36	0	0	0
x38	0	0	0
x41	0	0	0
x44	0	0	0
x47	0	0	0
x50	0	0	0
x51	0	0	0
x55	0	0	0
x56	0	0	0
x57	0	0	0
x58	0	0	0
x59	0	0	0
x60	0	0	0
x63	0	0	0
x65	0	0	0
x67	0	0	0
x68	0	0	0
x70	0	0	0
x72	0	0	0
x74	0	0	0
x76	0	0	0
x77	0	0	0
x81	0	0	0
x82	0	0	0
x83	0	0	0
x84	0	0	0
x86	0	0	0
x87	0	0	0
x89	0	0	0
x90	0	0	0
x91	0	0	0
x92	0	0	0
x95	0	0	0
x96	0	0	0
x97	0	0	0
x98	0	0	0
x99	0	0	0
x100	0	0	0
x102	0	0	0
x103	0	0	0
x106	0	0	0
x107	0	0	0
x108	0	0	0
x110	0	0	0
x112	0	0	0
x113	0	0	0
x117	0	0	0
x119	0	0	0
x120	0	0	0
x122	0	0	0
x123	0	0	0
x125	0	0	0
x126	0	0	0
x128	0	0	0
x133	0	0	0
x136	0	0	0
x137	0	0	0
x140	0	0	0
x143	0	0	0
x146	0	0	0
x148	0	0	0
x151	0	0	0
x152	0	0	0
x156	0	0	0
x157	0	0	0
x159	0	0	0
x161	0	0	0
x162	0	0	0
x164	0	0	0
x165	0	0	0
x166	0	0	0
x170	0	0	0
x171	0	0	0
x172	0	0	0
x173	0	0	0
x175	0	0	0
x176	0	0	0
x177	0	0	0
x178	0	0	0
x184	0	0	0
x185	0	0	0
x186	0	0	0
x190	0	0	0
x191	0	0	0
x192	0	0	0
x193	0	0	0
x194	0	0	0
x195	0	0	0
x197	0	0	0
x198	0	0	0
x199	0	0	0
x201	0	0	0
x202	0	0	0
x205	0	0	0
x206	0	0	0
x207	0	0	0
x208	0	0	0
x217	0	0	0
x219	0	0	0
x222	0	0	0
x223	0	0	0
x224	0	0	0
x225	0	0	0
x228	0	0	0
x231	0	0	0
x233	0	0	0
x236	0	0	0
x238	0	0	0
x240	0	0	0
x243	0	0	0
x244	0	0	0
x248	0	0	0
x251	0	0	0
x253	0	0	0
x254	0	0	0
x255	0	0	0
x257	0	0	0
x258	0	0	0
x260	0	0	0
x261	0	0	0
x265	0	0	0
x266	0	0	0
x267	0	0	0
x269	0	0	0
x275	0	0	0
x282	0	0	0
x284	0	0	0
x287	0	0	0
x288	0	0	0
x290	0	0	0
x293	0	0	0
x297	0	0	0
x298	0	0	0
x299	0	0	0
x303	0	0	0
x305	0	0	0
x308	0	0	0
x313	0	0	0
x315	0	0	0
x318	0	0	0
x319	0	0	0
x322	0	0	0
x325	0	0	0
x326	0	0	0
x327	0	0	0
x328	0	0	0
x329	0	0	0
x330	0	0	0
x334	0	0	0
x336	0	0	0
x338	0	0	0
x339	0	0	0
x342	0	0	0
x344	0	0	0
x345	0	0	0
x347	0	0	0
x349	0	0	0
x350	0	0	0
x354	0	0	0
x357	0	0	0
x358	0	0	0
x359	0	0	0
x360	0	0	0
x362	0	0	0
x366	0	0	0
x369	0	0	0
x370	0	0	0
x374	0	0	0
x375	0	0	0
x377	0	0	0
x378	0	0	0
x379	0	0	0
x381	0	0	0
x385	0	0	0
x388	0	0	0
x390	0	0	0
x391	0	0	0
x392	0	0	0
x394	0	0	0
x396	0	0	0
x398	0	0	0
x399	0	0	0
x400	0	0	0
x402	0	0	0
x403	0	0	0
x406	0	0	0
x407	0	0	0
x414	0	0	0
x415	0	0	0
x416	0	0	0
x417	0	0	0
x421	0	0	0
x422	0	0	0
x423	0	0	0
x424	0	0	0
x426	0	0	0
x427	0	0	0
x428	0	0	0
x430	0	0	0
x431	0	0	0
x435	0	0	0
x438	0	0	0
x439	0	0	0
x442	0	0	0
x443	0	0	0
x446	0	0	0
x450	0	0	0
x451	0	0	0
x454	0	0	0
x455	0	0	0
x458	0	0	0
x460	0	0	0
x461	0	0	0
x464	0	0	0
x465	0	0	0
x467	0	0	0
x468	0	0	0
x471	0	0	0
x472	0	0	0
x474	0	0	0
x475	0	0	0
x477	0	0	0
x479	0	0	0
x480	0	0	0
x486	0	0	0
x487	0	0	0
x488	0	0	0
x489	0	0	0
x491	0	0	0
x495	0	0	0
x498	0	0	0
x500	0	0	0
x501	0	0	0
x503	0	0	0
x504	0	0	0
x505	0	0	0
x506	0	0	0
x507	0	0	0
x508	0	0	0
x509	0	0	0
x513	0	0	0
x515	0	0	0
x517	0	0	0
x519	0	0	0
x520	0	0	0
x521	0	0	0
x522	0	0	0
x528	0	0	0
x531	0	0	0
x533	0	0	0
x535	0	0	0
x536	0	0	0
x538	0	0	0
x540	0	0	0
x545	0	0	0
x547	0	0	0
x548	0	0	0
x556	0	0	0
x557	0	0	0
x558	0	0	0
x559	0	0	0
x560	0	0	0
x561	0	0	0
x563	0	0	0
x566	0	0	0
x569	0	0	0
x570	0	0	0
x574	0	0	0
x575	0	0	0
x576	0	0	0
x578	0	0	0
x580	0	0	0
x581	0	0	0
x582	0	0	0
x584	0	0	0
x585	0	0	0
x586	0	0	0
x587	0	0	0
x592	0	0	0
x596	0	0	0
x601	0	0	0
x602	0	0	0
x603	0	0	0
x605	0	0	0
x606	0	0	0
x614	0	0	0
x615	0	0	0
x617	0	0	0
x618	0	0	0
x620	0	0	0
x625	0	0	0
x629	0	0	0
x636	0	0	0
x638	0	0	0
x639	0	0	0
x640	0	0	0
x641	0	0	0
x642	0	0	0
x644	0	0	0
x646	0	0	0
x648	0	0	0
x649	0	0	0
x650	0	0	0
x653	0	0	0
x654	0	0	0
x655	0	0	0
x657	0	0	0
x658	0	0	0
x660	0	0	0
x665	0	0	0
x667	0	0	0
x669	0	0	0
x673	0	0	0
x676	0	0	0
x681	0	0	0
x682	0	0	0
x686	0	0	0
x687	0	0	0
x688	0	0	0
x689	0	0	0
x690	0	0	0
x691	0	0	0
x692	0	0	0
x693	0	0	0
x694	0	0	0
x695	0	0	0
x697	0	0	0
x699	0	0	0
x703	0	0	0
x704	0	0	0
x708	0	0	0
x710	0	0	0
x711	0	0	0
x712	0	0	0
x714	0	0	0
x716	0	0	0
x717	0	0	0
x720	0	0	0
x723	0	0	0
x725	0	0	0
x726	0	0	0
x728	0	0	0
x730	0	0	0
x732	0	0	0
x734	0	0	0
x736	0	0	0
x737	0	0	0
x739	0	0	0
x740	0	0	0
x742	0	0	0
x743	0	0	0
x744	0	0	0
x746	0	0	0
x748	0	0	0
x751	0	0	0
x753	0	0	0
x754	0	0	0
x755	0	0	0
x758	0	0	0
x759	0	0	0
x760	0	0	0
x762	0	0	0
x764	0	0	0
x765	0	0	0
x767	0	0	0
x768	0	0	0
x769	0	0	0
x770	0	0	0
x771	0	0	0
x775	0	0	0
x776	0	0	0
x778	0	0	0
x779	0	0	0
x780	0	0	0
x781	0	0	0
x786	0	0	0
x792	0	0	0
x794	0	0	0
x795	0	0	0
x798	0	0	0
x799	0	0	0
x800	0	0	0
x801	0	0	0
x802	0	0	0
x804	0	0	0
x805	0	0	0
x807	0	0	0
x808	0	0	0
x811	0	0	0
x812	0	0	0
x820	0	0	0
x822	0	0	0
x826	0	0	0
x827	0	0	0
x831	0	0	0
x832	0	0	0
x836	0	0	0
x837	0	0	0
x838	0	0	0
x839	0	0	0
x842	0	0	0
x846	0	0	0
x847	0	0	0
x848	0	0	0
x854	0	0	0
x855	0	0	0
x858	0	0	0
x859	0	0	0
x860	0	0	0
x863	0	0	0
x864	0	0	0
x865	0	0	0
x866	0	0	0
x868	0	0	0
x869	0	0	0
x870	0	0	0
x871	0	0	0
x873	0	0	0
x875	0	0	0
x879	0	0	0
x880	0	0	0
x883	0	0	0
x886	0	0	0
x889	0	0	0
x890	0	0	0
x894	0	0	0
x896	0	0	0
x903	0	0	0
x905	0	0	0
x907	0	0	0
x908	0	0	0
x914	0	0	0
x916	0	0	0
x921	0	0	0
x922	0	0	0
x925	0	0	0
x928	0	0	0
x929	0	0	0
x931	0	0	0
x932	0	0	0
x933	0	0	0
x934	0	0	0
x935	0	0	0
x936	0	0	0
x937	0	0	0
x939	0	0	0
x940	0	0	0
x943	0	0	0
x945	0	0	0
x946	0	0	0
x948	0	0	0
x952	0	0	0
x956	0	0	0
x957	0	0	0
x959	0	0	0
x962	0	0	0
x964	0	0	0
x965	0	0	0
x969	0	0	0
x970	0	0	0
x973	0	0	0
x975	0	0	0
x977	0	0	0
x979	0	0	0
x980	0	0	0
x982	0	0	0
x983	0	0	0
x984	0	0	0
x986	0	0	0
x987	0	0	0
x988	0	0	0

(255, 2, 2), X=[4,6,16,17,19,20,32,36,39,45,47,49,51,53,54,56,62,63,65,67,74,79,81,84,85,87,88,92,93,100,104,113,114,119,128,129,131,136,138,140,141,143,144,149,152,156,157,160,163,171,177,181,182,191,194,202,204,206,208,216,222,224,229,231,234,236,243,244,247,248,251,252,254,255,256,257,259,264,265,282,285,292,295,303,306,307,308,309,319,323,328,333,337,341,345,358,362,369,372,374,381,385,391,396,398,402,410,412,420,423,426,431,434,435,439,442,447,449,457,458,460,461,463,464,465,471,477,481,482,486,490,494,495,496,502,508,518,523,526,530,533,536,539,543,547,553,554,557,559,575,577,583,584,587,590,594,601,602,614,615,616,624,630,639,644,654,655,663,664,667,669,674,676,680,681,686,689,691,697,698,700,703,704,707,710,711,717,718,723,725,726,731,746,748,753,755,756,762,765,772,777,778,784,790,797,799,806,807,810,816,817,819,834,836,838,847,848,853,865,869,878,893,895,897,898,900,901,907,910,917,923,926,931,936,937,940,941,943,951,952,953,956,962,963,964,967,969,970,976,979,982,984,988,995,999], Y=[2,44], Z=[14,15], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 14
X	y2	y44
x4	1	1
x6	1	1
x16	1	1
x17	1	1
x19	1	1
x20	1	1
x32	1	1
x36	1	1
x39	1	1
x45	1	1
x47	1	1
x49	1	1
x51	1	1
x53	1	1
x54	1	1
x56	1	1
x62	1	1
x63	1	1
x65	1	1
x67	1	1
x74	1	1
x79	1	1
x81	1	1
x84	1	1
x85	1	1
x87	1	1
x88	1	1
x92	1	1
x93	1	1
x100	1	1
x104	1	1
x113	1	1
x114	1	1
x119	1	1
x128	1	1
x129	1	1
x131	1	1
x136	1	1
x138	1	1
x140	1	1
x141	1	1
x143	1	1
x144	1	1
x149	1	1
x152	1	1
x156	1	1
x157	1	1
x160	1	1
x163	1	1
x171	1	1
x177	1	1
x181	1	1
x182	1	1
x191	1	1
x194	1	1
x202	1	1
x204	1	1
x206	1	1
x208	1	1
x216	1	1
x222	1	1
x224	1	1
x229	1	1
x231	1	1
x234	1	1
x236	1	1
x243	1	1
x244	1	1
x247	1	1
x248	1	1
x251	1	1
x252	1	1
x254	1	1
x255	1	1
x256	1	1
x257	1	1
x259	1	1
x264	1	1
x265	1	1
x282	1	1
x285	1	1
x292	1	1
x295	1	1
x303	1	1
x306	1	1
x307	1	1
x308	1	1
x309	1	1
x319	1	1
x323	1	1
x328	1	1
x333	1	1
x337	1	1
x341	1	1
x345	1	1
x358	1	1
x362	1	1
x369	1	1
x372	1	1
x374	1	1
x381	1	1
x385	1	1
x391	1	1
x396	1	1
x398	1	1
x402	1	1
x410	1	1
x412	1	1
x420	1	1
x423	1	1
x426	1	1
x431	1	1
x434	1	1
x435	1	1
x439	1	1
x442	1	1
x447	1	1
x449	1	1
x457	1	1
x458	1	1
x460	1	1
x461	1	1
x463	1	1
x464	1	1
x465	1	1
x471	1	1
x477	1	1
x481	1	1
x482	1	1
x486	1	1
x490	1	1
x494	1	1
x495	1	1
x496	1	1
x502	1	1
x508	1	1
x518	1	1
x523	1	1
x526	1	1
x530	1	1
x533	1	1
x536	1	1
x539	1	1
x543	1	1
x547	1	1
x553	1	1
x554	1	1
x557	1	1
x559	1	1
x575	1	1
x577	1	1
x583	1	1
x584	1	1
x587	1	1
x590	1	1
x594	1	1
x601	1	1
x602	1	1
x614	1	1
x615	1	1
x616	1	1
x624	1	1
x630	1	1
x639	1	1
x644	1	1
x654	1	1
x655	1	1
x663	1	1
x664	1	1
x667	1	1
x669	1	1
x674	1	1
x676	1	1
x680	1	1
x681	1	1
x686	1	1
x689	1	1
x691	1	1
x697	1	1
x698	1	1
x700	1	1
x703	1	1
x704	1	1
x707	1	1
x710	1	1
x711	1	1
x717	1	1
x718	1	1
x723	1	1
x725	1	1
x726	1	1
x731	1	1
x746	1	1
x748	1	1
x753	1	1
x755	1	1
x756	1	1
x762	1	1
x765	1	1
x772	1	1
x777	1	1
x778	1	1
x784	1	1
x790	1	1
x797	1	1
x799	1	1
x806	1	1
x807	1	1
x810	1	1
x816	1	1
x817	1	1
x819	1	1
x834	1	1
x836	1	1
x838	1	1
x847	1	1
x848	1	1
x853	1	1
x865	1	1
x869	1	1
x878	1	1
x893	1	1
x895	1	1
x897	1	1
x898	1	1
x900	1	1
x901	1	1
x907	1	1
x910	1	1
x917	1	1
x923	1	1
x926	1	1
x931	1	1
x936	1	1
x937	1	1
x940	1	1
x941	1	1
x943	1	1
x951	1	1
x952	1	1
x953	1	1
x956	1	1
x962	1	1
x963	1	1
x964	1	1
x967	1	1
x969	1	1
x970	1	1
x976	1	1
x979	1	1
x982	1	1
x984	1	1
x988	1	1
x995	1	1
x999	1	1

Context: 15
X	y2	y44
x4	1	1
x6	1	1
x16	1	1
x17	1	1
x19	1	1
x20	1	1
x32	1	1
x36	1	1
x39	1	1
x45	1	1
x47	1	1
x49	1	1
x51	1	1
x53	1	1
x54	1	1
x56	1	1
x62	1	1
x63	1	1
x65	1	1
x67	1	1
x74	1	1
x79	1	1
x81	1	1
x84	1	1
x85	1	1
x87	1	1
x88	1	1
x92	1	1
x93	1	1
x100	1	1
x104	1	1
x113	1	1
x114	1	1
x119	1	1
x128	1	1
x129	1	1
x131	1	1
x136	1	1
x138	1	1
x140	1	1
x141	1	1
x143	1	1
x144	1	1
x149	1	1
x152	1	1
x156	1	1
x157	1	1
x160	1	1
x163	1	1
x171	1	1
x177	1	1
x181	1	1
x182	1	1
x191	1	1
x194	1	1
x202	1	1
x204	1	1
x206	1	1
x208	1	1
x216	1	1
x222	1	1
x224	1	1
x229	1	1
x231	1	1
x234	1	1
x236	1	1
x243	1	1
x244	1	1
x247	1	1
x248	1	1
x251	1	1
x252	1	1
x254	1	1
x255	1	1
x256	1	1
x257	1	1
x259	1	1
x264	1	1
x265	1	1
x282	1	1
x285	1	1
x292	1	1
x295	1	1
x303	1	1
x306	1	1
x307	1	1
x308	1	1
x309	1	1
x319	1	1
x323	1	1
x328	1	1
x333	1	1
x337	1	1
x341	1	1
x345	1	1
x358	1	1
x362	1	1
x369	1	1
x372	1	1
x374	1	1
x381	1	1
x385	1	1
x391	1	1
x396	1	1
x398	1	1
x402	1	1
x410	1	1
x412	1	1
x420	1	1
x423	1	1
x426	1	1
x431	1	1
x434	1	1
x435	1	1
x439	1	1
x442	1	1
x447	1	1
x449	1	1
x457	1	1
x458	1	1
x460	1	1
x461	1	1
x463	1	1
x464	1	1
x465	1	1
x471	1	1
x477	1	1
x481	1	1
x482	1	1
x486	1	1
x490	1	1
x494	1	1
x495	1	1
x496	1	1
x502	1	1
x508	1	1
x518	1	1
x523	1	1
x526	1	1
x530	1	1
x533	1	1
x536	1	1
x539	1	1
x543	1	1
x547	1	1
x553	1	1
x554	1	1
x557	1	1
x559	1	1
x575	1	1
x577	1	1
x583	1	1
x584	1	1
x587	1	1
x590	1	1
x594	1	1
x601	1	1
x602	1	1
x614	1	1
x615	1	1
x616	1	1
x624	1	1
x630	1	1
x639	1	1
x644	1	1
x654	1	1
x655	1	1
x663	1	1
x664	1	1
x667	1	1
x669	1	1
x674	1	1
x676	1	1
x680	1	1
x681	1	1
x686	1	1
x689	1	1
x691	1	1
x697	1	1
x698	1	1
x700	1	1
x703	1	1
x704	1	1
x707	1	1
x710	1	1
x711	1	1
x717	1	1
x718	1	1
x723	1	1
x725	1	1
x726	1	1
x731	1	1
x746	1	1
x748	1	1
x753	1	1
x755	1	1
x756	1	1
x762	1	1
x765	1	1
x772	1	1
x777	1	1
x778	1	1
x784	1	1
x790	1	1
x797	1	1
x799	1	1
x806	1	1
x807	1	1
x810	1	1
x816	1	1
x817	1	1
x819	1	1
x834	1	1
x836	1	1
x838	1	1
x847	1	1
x848	1	1
x853	1	1
x865	1	1
x869	1	1
x878	1	1
x893	1	1
x895	1	1
x897	1	1
x898	1	1
x900	1	1
x901	1	1
x907	1	1
x910	1	1
x917	1	1
x923	1	1
x926	1	1
x931	1	1
x936	1	1
x937	1	1
x940	1	1
x941	1	1
x943	1	1
x951	1	1
x952	1	1
x953	1	1
x956	1	1
x962	1	1
x963	1	1
x964	1	1
x967	1	1
x969	1	1
x970	1	1
x976	1	1
x979	1	1
x982	1	1
x984	1	1
x988	1	1
x995	1	1
x999	1	1

(289, 3, 3), X=[7,9,10,12,14,21,22,23,24,25,28,33,39,41,46,55,63,65,67,71,75,80,82,85,86,91,100,101,102,103,104,105,106,107,114,117,120,123,124,128,135,136,139,140,156,158,159,163,165,169,171,183,187,188,191,200,202,205,209,212,213,220,224,227,228,233,236,237,240,241,245,247,254,258,261,262,263,274,278,281,285,291,292,294,297,304,305,308,311,312,319,328,330,335,337,338,340,341,346,349,353,356,357,361,362,369,371,376,378,379,381,383,386,387,388,392,395,396,400,401,410,411,413,414,418,421,423,424,430,431,432,433,434,438,439,454,460,464,474,478,479,482,483,484,486,498,501,503,504,506,511,514,520,522,526,529,535,536,537,543,553,560,574,577,578,579,581,582,586,589,590,593,597,602,608,612,614,618,622,625,626,638,642,645,657,658,661,666,669,672,675,684,690,694,695,697,700,701,702,705,709,710,712,715,719,720,727,728,730,745,749,753,757,759,761,762,763,768,769,775,776,778,780,781,793,796,798,800,802,803,805,806,816,817,819,823,825,829,831,837,838,839,842,844,852,853,854,859,861,865,867,869,878,885,887,892,893,896,897,898,900,911,917,927,928,933,937,939,942,948,952,955,963,967,969,970,971,974,976,977,982,984,986,988,989,993,995,997,999], Y=[6,14,48], Z=[0,1,2], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 0
X	y6	y14	y48
x7	1	1	1
x9	1	1	1
x10	1	1	1
x12	1	1	1
x14	1	1	1
x21	1	1	1
x22	1	1	1
x23	1	1	1
x24	1	1	1
x25	1	1	1
x28	1	1	1
x33	1	1	1
x39	1	1	1
x41	1	1	1
x46	1	1	1
x55	1	1	1
x63	1	1	1
x65	1	1	1
x67	1	1	1
x71	1	1	1
x75	1	1	1
x80	1	1	1
x82	1	1	1
x85	1	1	1
x86	1	1	1
x91	1	1	1
x100	1	1	1
x101	1	1	1
x102	1	1	1
x103	1	1	1
x104	1	1	1
x105	1	1	1
x106	1	1	1
x107	1	1	1
x114	1	1	1
x117	1	1	1
x120	1	1	1
x123	1	1	1
x124	1	1	1
x128	1	1	1
x135	1	1	1
x136	1	1	1
x139	1	1	1
x140	1	1	1
x156	1	1	1
x158	1	1	1
x159	1	1	1
x163	1	1	1
x165	1	1	1
x169	1	1	1
x171	1	1	1
x183	1	1	1
x187	1	1	1
x188	1	1	1
x191	1	1	1
x200	1	1	1
x202	1	1	1
x205	1	1	1
x209	1	1	1
x212	1	1	1
x213	1	1	1
x220	1	1	1
x224	1	1	1
x227	1	1	1
x228	1	1	1
x233	1	1	1
