Number of planted triclusters: 5
Tricluster coverage: 0.35268%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


(446, 2, 3), X=[1,3,7,8,14,15,16,19,20,24,25,27,29,31,32,34,36,37,45,47,48,50,53,55,58,59,60,61,63,66,71,75,76,83,86,90,91,92,94,95,97,98,102,104,105,109,111,113,117,122,123,127,131,137,139,143,146,151,153,156,157,158,164,165,168,169,170,171,174,177,178,180,181,182,183,188,190,192,193,196,198,201,205,206,207,213,214,220,222,224,225,226,227,228,229,231,232,235,238,240,243,246,247,248,251,252,255,258,260,261,262,265,268,269,270,272,273,275,276,277,279,280,281,282,284,285,293,294,298,299,301,302,306,310,313,315,316,319,320,321,325,327,331,332,334,335,337,338,339,340,341,342,343,345,351,358,360,361,366,368,369,370,371,373,374,377,378,381,383,384,388,390,392,393,394,398,400,401,402,404,405,406,407,408,412,413,415,418,419,420,423,424,425,426,427,429,432,434,435,440,441,443,444,448,451,452,453,458,460,461,469,471,472,473,480,483,484,486,487,493,494,495,496,498,500,501,502,505,506,509,510,511,512,513,515,516,517,519,520,521,522,524,526,529,530,532,534,535,536,538,539,540,541,542,543,546,552,553,557,558,559,561,562,565,567,574,578,579,581,584,587,589,590,591,592,593,595,596,597,598,601,604,607,609,614,615,617,618,619,622,623,624,625,626,627,629,630,633,634,636,638,640,643,644,647,649,650,652,661,662,664,665,666,667,669,675,679,681,686,689,690,691,693,694,695,697,699,700,701,703,706,708,709,711,713,716,727,728,733,734,736,737,742,745,747,748,749,751,753,755,756,760,762,767,771,775,776,777,783,784,785,788,790,791,793,795,796,797,799,800,802,807,812,817,819,821,822,823,827,829,831,832,833,840,841,849,852,853,854,855,859,861,862,863,868,876,877,880,886,889,890,892,895,899,900,901,904,905,906,910,911,914,915,917,920,921,924,926,928,930,933,937,938,940,944,952,953,954,957,958,959,961,963,965,966,969,970,972,976,980,981,983,984,985,989,997], Y=[37,48], Z=[11,20,31], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 11
X	y37	y48
x3	0	0	0
x13	0	0	0
x16	0	0	0
x25	0	0	0
x43	0	0	0
x47	0	0	0
x49	0	0	0
x64	0	0	0
x77	0	0	0
x86	0	0	0
x88	0	0	0
x101	0	0	0
x102	0	0	0
x133	0	0	0
x135	0	0	0
x146	0	0	0
x159	0	0	0
x162	0	0	0
x165	0	0	0
x179	0	0	0
x207	0	0	0
x214	0	0	0
x241	0	0	0
x247	0	0	0
x249	0	0	0
x265	0	0	0
x268	0	0	0
x279	0	0	0
x283	0	0	0
x284	0	0	0
x288	0	0	0
x291	0	0	0
x292	0	0	0
x301	0	0	0
x304	0	0	0
x310	0	0	0
x316	0	0	0
x336	0	0	0
x342	0	0	0
x349	0	0	0
x350	0	0	0
x352	0	0	0
x368	0	0	0
x383	0	0	0
x395	0	0	0
x403	0	0	0
x411	0	0	0
x436	0	0	0
x437	0	0	0
x442	0	0	0
x444	0	0	0
x447	0	0	0
x454	0	0	0
x458	0	0	0
x460	0	0	0
x464	0	0	0
x465	0	0	0
x467	0	0	0
x475	0	0	0
x476	0	0	0
x481	0	0	0
x483	0	0	0
x488	0	0	0
x492	0	0	0
x516	0	0	0
x518	0	0	0
x560	0	0	0
x561	0	0	0
x571	0	0	0
x579	0	0	0
x586	0	0	0
x595	0	0	0
x603	0	0	0
x620	0	0	0
x624	0	0	0
x625	0	0	0
x632	0	0	0
x634	0	0	0
x641	0	0	0
x650	0	0	0
x654	0	0	0
x660	0	0	0
x664	0	0	0
x665	0	0	0
x686	0	0	0
x688	0	0	0
x706	0	0	0
x712	0	0	0
x734	0	0	0
x735	0	0	0
x751	0	0	0
x757	0	0	0
x762	0	0	0
x785	0	0	0
x796	0	0	0
x823	0	0	0
x827	0	0	0
x860	0	0	0
x864	0	0	0
x868	0	0	0
x871	0	0	0
x875	0	0	0
x877	0	0	0
x880	0	0	0
x888	0	0	0
x891	0	0	0
x897	0	0	0
x900	0	0	0
x936	0	0	0
x939	0	0	0
x941	0	0	0
x965	0	0	0
x975	0	0	0
x977	0	0	0
x979	0	0	0

(434, 3, 2), X=[2,10,14,16,18,19,20,22,23,25,28,29,35,39,40,43,44,47,48,50,56,57,59,60,62,64,65,66,67,74,77,78,81,85,87,88,90,91,94,95,97,98,99,101,105,112,116,118,120,121,125,129,132,135,137,138,139,140,142,143,144,145,149,151,154,156,158,159,160,163,169,172,174,175,176,179,180,182,187,189,190,191,192,194,196,198,199,200,201,204,205,206,208,210,212,213,214,216,219,222,224,227,228,229,233,235,237,238,240,241,243,244,245,247,248,251,252,256,260,262,263,264,266,267,269,272,273,279,280,282,283,285,287,295,299,300,301,306,309,311,312,315,316,317,318,319,320,321,325,327,329,330,331,332,333,335,337,338,339,341,342,344,345,349,355,359,360,361,362,363,365,368,370,371,374,377,380,381,385,386,388,391,392,393,398,403,405,408,409,412,413,414,416,418,423,425,428,429,435,436,438,441,443,444,448,455,458,459,460,463,467,468,471,473,475,477,478,482,484,486,489,491,494,498,500,501,502,506,508,511,519,522,524,525,526,528,529,531,532,538,540,541,543,544,545,548,552,553,554,555,558,563,565,567,568,570,571,572,573,577,580,581,585,592,596,598,602,604,607,608,611,616,617,621,625,626,631,634,639,641,642,644,645,647,649,650,653,656,657,662,663,664,667,668,669,670,672,673,676,677,678,679,680,681,682,685,689,690,695,697,699,702,704,706,707,710,712,714,716,719,721,723,724,726,728,729,733,735,738,742,746,748,751,753,758,759,760,763,764,768,769,771,774,776,777,779,784,785,788,790,793,796,798,799,806,808,813,816,818,821,822,826,827,831,833,834,837,839,840,841,844,846,848,852,855,861,864,865,867,868,870,873,874,875,879,884,887,889,892,895,897,900,904,905,906,912,916,926,928,931,936,939,941,942,945,946,953,957,959,961,963,964,966,967,968,969,971,972,974,975,977,978,979,982,983,984,986,987,988,989,993,994,995,999], Y=[20,31,47], Z=[24,46], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 24
X	y20	y31	y47
x2	0	0	0
x10	0	0	0
x14	0	0	0
x16	0	0	0
x18	0	0	0
x19	0	0	0
x20	0	0	0
x22	0	0	0
x23	0	0	0
x25	0	0	0
x28	0	0	0
x29	0	0	0
x35	0	0	0
x39	0	0	0
x40	0	0	0
x43	0	0	0
x44	0	0	0
x47	0	0	0
x48	0	0	0
x50	0	0	0
x56	0	0	0
x57	0	0	0
x59	0	0	0
x60	0	0	0
x62	0	0	0
x64	0	0	0
x65	0	0	0
x66	0	0	0
x67	0	0	0
x74	0	0	0
x77	0	0	0
x78	0	0	0
x81	0	0	0
x85	0	0	0
x87	0	0	0
x88	0	0	0
x90	0	0	0
x91	0	0	0
x94	0	0	0
x95	0	0	0
x97	0	0	0
x98	0	0	0
x99	0	0	0
x101	0	0	0
x105	0	0	0
x112	0	0	0
x116	0	0	0
x118	0	0	0
x120	0	0	0
x121	0	0	0
x125	0	0	0
x129	0	0	0
x132	0	0	0
x135	0	0	0
x137	0	0	0
x138	0	0	0
x139	0	0	0
x140	0	0	0
x142	0	0	0
x143	0	0	0
x144	0	0	0
x145	0	0	0
x149	0	0	0
x151	0	0	0
x154	0	0	0
x156	0	0	0
x158	0	0	0
x159	0	0	0
x160	0	0	0
x163	0	0	0
x169	0	0	0
x172	0	0	0
x174	0	0	0
x175	0	0	0
x176	0	0	0
x179	0	0	0
x180	0	0	0
x182	0	0	0
x187	0	0	0
x189	0	0	0
x190	0	0	0
x191	0	0	0
x192	0	0	0
x194	0	0	0
x196	0	0	0
x198	0	0	0
x199	0	0	0
x200	0	0	0
x201	0	0	0
x204	0	0	0
x205	0	0	0
x206	0	0	0
x208	0	0	0
x210	0	0	0
x212	0	0	0
x213	0	0	0
x214	0	0	0
x216	0	0	0
x219	0	0	0
x222	0	0	0
x224	0	0	0
x227	0	0	0
x228	0	0	0
x229	0	0	0
x233	0	0	0
x235	0	0	0
x237	0	0	0
x238	0	0	0
x240	0	0	0
x241	0	0	0
x243	0	0	0
x244	0	0	0
x245	0	0	0
x247	0	0	0
x248	0	0	0
x251	0	0	0
x252	0	0	0
x256	0	0	0
x260	0	0	0
x262	0	0	0
x263	0	0	0
x264	0	0	0
x266	0	0	0
x267	0	0	0
x269	0	0	0
x272	0	0	0
x273	0	0	0
x279	0	0	0
x280	0	0	0
x282	0	0	0
x283	0	0	0
x285	0	0	0
x287	0	0	0
x295	0	0	0
x299	0	0	0
x300	0	0	0
x301	0	0	0
x306	0	0	0
x309	0	0	0
x311	0	0	0
x312	0	0	0
x315	0	0	0
x316	0	0	0
x317	0	0	0
x318	0	0	0
x319	0	0	0
x320	0	0	0
x321	0	0	0
x325	0	0	0
x327	0	0	0
x329	0	0	0
x330	0	0	0
x331	0	0	0
x332	0	0	0
x333	0	0	0
x335	0	0	0
x337	0	0	0
x338	0	0	0
x339	0	0	0
x341	0	0	0
x342	0	0	0
x344	0	0	0
x345	0	0	0
x349	0	0	0
x355	0	0	0
x359	0	0	0
x360	0	0	0
x361	0	0	0
x362	0	0	0
x363	0	0	0
x365	0	0	0
x368	0	0	0
x370	0	0	0
x371	0	0	0
x374	0	0	0
x377	0	0	0
x380	0	0	0
x381	0	0	0
x385	0	0	0
x386	0	0	0
x388	0	0	0
x391	0	0	0
x392	0	0	0
x393	0	0	0
x398	0	0	0
x403	0	0	0
x405	0	0	0
x408	0	0	0
x409	0	0	0
x412	0	0	0
x413	0	0	0
x414	0	0	0
x416	0	0	0
x418	0	0	0
x423	0	0	0
x425	0	0	0
x428	0	0	0
x429	0	0	0
x435	0	0	0
x436	0	0	0
x438	0	0	0
x441	0	0	0
x443	0	0	0
x444	0	0	0
x448	0	0	0
x455	0	0	0
x458	0	0	0
x459	0	0	0
x460	0	0	0
x463	0	0	0
x467	0	0	0
x468	0	0	0
x471	0	0	0
x473	0	0	0
x475	0	0	0
x477	0	0	0
x478	0	0	0
x482	0	0	0
x484	0	0	0
x486	0	0	0
x489	0	0	0
x491	0	0	0
x494	0	0	0
x498	0	0	0
x500	0	0	0
x501	0	0	0
x502	0	0	0
x506	0	0	0
x508	0	0	0
x511	0	0	0
x519	0	0	0
x522	0	0	0
x524	0	0	0
x525	0	0	0
x526	0	0	0
x528	0	0	0
x529	0	0	0
x531	0	0	0
x532	0	0	0
x538	0	0	0
x540	0	0	0
x541	0	0	0
x543	0	0	0
x544	0	0	0
x545	0	0	0
x548	0	0	0
x552	0	0	0
x553	0	0	0
x554	0	0	0
x555	0	0	0
x558	0	0	0
x563	0	0	0
x565	0	0	0
x567	0	0	0
x568	0	0	0
x570	0	0	0
x571	0	0	0
x572	0	0	0
x573	0	0	0
x577	0	0	0
x580	0	0	0
x581	0	0	0
x585	0	0	0
x592	0	0	0
x596	0	0	0
x598	0	0	0
x602	0	0	0
x604	0	0	0
x607	0	0	0
x608	0	0	0
x611	0	0	0
x616	0	0	0
x617	0	0	0
x621	0	0	0
x625	0	0	0
x626	0	0	0
x631	0	0	0
x634	0	0	0
x639	0	0	0
x641	0	0	0
x642	0	0	0
x644	0	0	0
x645	0	0	0
x647	0	0	0
x649	0	0	0
x650	0	0	0
x653	0	0	0
x656	0	0	0
x657	0	0	0
x662	0	0	0
x663	0	0	0
x664	0	0	0
x667	0	0	0
x668	0	0	0
x669	0	0	0
x670	0	0	0
x672	0	0	0
x673	0	0	0
x676	0	0	0
x677	0	0	0
x678	0	0	0
x679	0	0	0
x680	0	0	0
x681	0	0	0
x682	0	0	0
x685	0	0	0
x689	0	0	0
x690	0	0	0
x695	0	0	0
x697	0	0	0
x699	0	0	0
x702	0	0	0
x704	0	0	0
x706	0	0	0
x707	0	0	0
x710	0	0	0
x712	0	0	0
x714	0	0	0
x716	0	0	0
x719	0	0	0
x721	0	0	0
x723	0	0	0
x724	0	0	0
x726	0	0	0
x728	0	0	0
x729	0	0	0
x733	0	0	0
x735	0	0	0
x738	0	0	0
x742	0	0	0
x746	0	0	0
x748	0	0	0
x751	0	0	0
x753	0	0	0
x758	0	0	0
x759	0	0	0
x760	0	0	0
x763	0	0	0
x764	0	0	0
x768	0	0	0
x769	0	0	0
x771	0	0	0
x774	0	0	0
x776	0	0	0
x777	0	0	0
x779	0	0	0
x784	0	0	0
x785	0	0	0
x788	0	0	0
x790	0	0	0
x793	0	0	0
x796	0	0	0
x798	0	0	0
x799	0	0	0
x806	0	0	0
x808	0	0	0
x813	0	0	0
x816	0	0	0
x818	0	0	0
x821	0	0	0
x822	0	0	0
x826	0	0	0
x827	0	0	0
x831	0	0	0
x833	0	0	0
x834	0	0	0
x837	0	0	0
x839	0	0	0
x840	0	0	0
x841	0	0	0
x844	0	0	0
x846	0	0	0
x848	0	0	0
x852	0	0	0
x855	0	0	0
x861	0	0	0
x864	0	0	0
x865	0	0	0
x867	0	0	0
x868	0	0	0
x870	0	0	0
x873	0	0	0
x874	0	0	0
x875	0	0	0
x879	0	0	0
x884	0	0	0
x887	0	0	0
x889	0	0	0
x892	0	0	0
x895	0	0	0
x897	0	0	0
x900	0	0	0
x904	0	0	0
x905	0	0	0
x906	0	0	0
x912	0	0	0
x916	0	0	0
x926	0	0	0
x928	0	0	0
x931	0	0	0
x936	0	0	0
x939	0	0	0
x941	0	0	0
x942	0	0	0
x945	0	0	0
x946	0	0	0
x953	0	0	0
x957	0	0	0
x959	0	0	0
x961	0	0	0
x963	0	0	0
x964	0	0	0
x966	0	0	0
x967	0	0	0
x968	0	0	0
x969	0	0	0
x971	0	0	0
x972	0	0	0
x974	0	0	0
x975	0	0	0
x977	0	0	0
x978	0	0	0
x979	0	0	0
x982	0	0	0
x983	0	0	0
x984	0	0	0
x986	0	0	0
x987	0	0	0
x988	0	0	0
x989	0	0	0
x993	0	0	0
x994	0	0	0
x995	0	0	0
x999	0	0	0

Context: 46
X	y20	y31	y47
x2	0	0	0
x10	0	0	0
x14	0	0	0
x16	0	0	0
x18	0	0	0
x19	0	0	0
x20	0	0	0
x22	0	0	0
x23	0	0	0
x25	0	0	0
x28	0	0	0
x29	0	0	0
x35	0	0	0
x39	0	0	0
x40	0	0	0
x43	0	0	0
x44	0	0	0
x47	0	0	0
x48	0	0	0
x50	0	0	0
x56	0	0	0
x57	0	0	0
x59	0	0	0
x60	0	0	0
x62	0	0	0
x64	0	0	0
x65	0	0	0
x66	0	0	0
x67	0	0	0
x74	0	0	0
x77	0	0	0
x78	0	0	0
x81	0	0	0
x85	0	0	0
x87	0	0	0
x88	0	0	0
x90	0	0	0
x91	0	0	0
x94	0	0	0
x95	0	0	0
x97	0	0	0
x98	0	0	0
x99	0	0	0
x101	0	0	0
x105	0	0	0
x112	0	0	0
x116	0	0	0
x118	0	0	0
x120	0	0	0
x121	0	0	0
x125	0	0	0
x129	0	0	0
x132	0	0	0
x135	0	0	0
x137	0	0	0
x138	0	0	0
x139	0	0	0
x140	0	0	0
x142	0	0	0
x143	0	0	0
x144	0	0	0
x145	0	0	0
x149	0	0	0
x151	0	0	0
x154	0	0	0
x156	0	0	0
x158	0	0	0
x159	0	0	0
x160	0	0	0
x163	0	0	0
x169	0	0	0
x172	0	0	0
x174	0	0	0
x175	0	0	0
x176	0	0	0
x179	0	0	0
x180	0	0	0
x182	0	0	0
x187	0	0	0
x189	0	0	0
x190	0	0	0
x191	0	0	0
x192	0	0	0
x194	0	0	0
x196	0	0	0
x198	0	0	0
x199	0	0	0
x200	0	0	0
x201	0	0	0
x204	0	0	0
x205	0	0	0
x206	0	0	0
x208	0	0	0
x210	0	0	0
x212	0	0	0
x213	0	0	0
x214	0	0	0
x216	0	0	0
x219	0	0	0
x222	0	0	0
x224	0	0	0
x227	0	0	0
x228	0	0	0
x229	0	0	0
x233	0	0	0
x235	0	0	0
x237	0	0	0
x238	0	0	0
x240	0	0	0
x241	0	0	0
x243	0	0	0
x244	0	0	0
x245	0	0	0
x247	0	0	0
x248	0	0	0
x251	0	0	0
x252	0	0	0
x256	0	0	0
x260	0	0	0
x262	0	0	0
x263	0	0	0
x264	0	0	0
x266	0	0	0
x267	0	0	0
x269	0	0	0
x272	0	0	0
x273	0	0	0
x279	0	0	0
x280	0	0	0
x282	0	0	0
x283	0	0	0
x285	0	0	0
x287	0	0	0
x295	0	0	0
x299	0	0	0
x300	0	0	0
x301	0	0	0
x306	0	0	0
x309	0	0	0
x311	0	0	0
x312	0	0	0
x315	0	0	0
x316	0	0	0
x317	0	0	0
x318	0	0	0
x319	0	0	0
x320	0	0	0
x321	0	0	0
x325	0	0	0
x327	0	0	0
x329	0	0	0
x330	0	0	0
x331	0	0	0
x332	0	0	0
x333	0	0	0
x335	0	0	0
x337	0	0	0
x338	0	0	0
x339	0	0	0
x341	0	0	0
x342	0	0	0
x344	0	0	0
x345	0	0	0
x349	0	0	0
x355	0	0	0
x359	0	0	0
x360	0	0	0
x361	0	0	0
x362	0	0	0
x363	0	0	0
x365	0	0	0
x368	0	0	0
x370	0	0	0
x371	0	0	0
x374	0	0	0
x377	0	0	0
x380	0	0	0
x381	0	0	0
x385	0	0	0
x386	0	0	0
x388	0	0	0
x391	0	0	0
x392	0	0	0
x393	0	0	0
x398	0	0	0
x403	0	0	0
x405	0	0	0
x408	0	0	0
x409	0	0	0
x412	0	0	0
x413	0	0	0
x414	0	0	0
x416	0	0	0
x418	0	0	0
x423	0	0	0
x425	0	0	0
x428	0	0	0
x429	0	0	0
x435	0	0	0
x436	0	0	0
x438	0	0	0
x441	0	0	0
x443	0	0	0
x444	0	0	0
x448	0	0	0
x455	0	0	0
x458	0	0	0
x459	0	0	0
x460	0	0	0
x463	0	0	0
x467	0	0	0
x468	0	0	0
x471	0	0	0
x473	0	0	0
x475	0	0	0
x477	0	0	0
x478	0	0	0
x482	0	0	0
x484	0	0	0
x486	0	0	0
x489	0	0	0
x491	0	0	0
x494	0	0	0
x498	0	0	0
x500	0	0	0
x501	0	0	0
x502	0	0	0
x506	0	0	0
x508	0	0	0
x511	0	0	0
x519	0	0	0
x522	0	0	0
x524	0	0	0
x525	0	0	0
x526	0	0	0
x528	0	0	0
x529	0	0	0
x531	0	0	0
x532	0	0	0
x538	0	0	0
x540	0	0	0
x541	0	0	0
x543	0	0	0
x544	0	0	0
x545	0	0	0
x548	0	0	0
x552	0	0	0
x553	0	0	0
x554	0	0	0
x555	0	0	0
x558	0	0	0
x563	0	0	0
x565	0	0	0
x567	0	0	0
x568	0	0	0
x570	0	0	0
x571	0	0	0
x572	0	0	0
x573	0	0	0
x577	0	0	0
x580	0	0	0
x581	0	0	0
x585	0	0	0
x592	0	0	0
x596	0	0	0
x598	0	0	0
x602	0	0	0
x604	0	0	0
x607	0	0	0
x608	0	0	0
x611	0	0	0
x616	0	0	0
x617	0	0	0
x621	0	0	0
x625	0	0	0
x626	0	0	0
x631	0	0	0
x634	0	0	0
x639	0	0	0
x641	0	0	0
x642	0	0	0
x644	0	0	0
x645	0	0	0
x647	0	0	0
x649	0	0	0
x650	0	0	0
x653	0	0	0
x656	0	0	0
x657	0	0	0
x662	0	0	0
x663	0	0	0
x664	0	0	0
x667	0	0	0
x668	0	0	0
x669	0	0	0
x670	0	0	0
x672	0	0	0
x673	0	0	0
x676	0	0	0
x677	0	0	0
x678	0	0	0
x679	0	0	0
x680	0	0	0
x681	0	0	0
x682	0	0	0
x685	0	0	0
x689	0	0	0
x690	0	0	0
x695	0	0	0
x697	0	0	0
x699	0	0	0
x702	0	0	0
x704	0	0	0
x706	0	0	0
x707	0	0	0
x710	0	0	0
x712	0	0	0
x714	0	0	0
x716	0	0	0
x719	0	0	0
x721	0	0	0
x723	0	0	0
x724	0	0	0
x726	0	0	0
x728	0	0	0
x729	0	0	0
x733	0	0	0
x735	0	0	0
x738	0	0	0
x742	0	0	0
x746	0	0	0
x748	0	0	0
x751	0	0	0
x753	0	0	0
x758	0	0	0
x759	0	0	0
x760	0	0	0
x763	0	0	0
x764	0	0	0
x768	0	0	0
x769	0	0	0
x771	0	0	0
x774	0	0	0
x776	0	0	0
x777	0	0	0
x779	0	0	0
x784	0	0	0
x785	0	0	0
x788	0	0	0
x790	0	0	0
x793	0	0	0
x796	0	0	0
x798	0	0	0
x799	0	0	0
x806	0	0	0
x808	0	0	0
x813	0	0	0
x816	0	0	0
x818	0	0	0
x821	0	0	0
x822	0	0	0
x826	0	0	0
x827	0	0	0
x831	0	0	0
x833	0	0	0
x834	0	0	0
x837	0	0	0
x839	0	0	0
x840	0	0	0
x841	0	0	0
x844	0	0	0
x846	0	0	0
x848	0	0	0
x852	0	0	0
x855	0	0	0
x861	0	0	0
x864	0	0	0
x865	0	0	0
x867	0	0	0
x868	0	0	0
x870	0	0	0
x873	0	0	0
x874	0	0	0
x875	0	0	0
x879	0	0	0
x884	0	0	0
x887	0	0	0
x889	0	0	0
x892	0	0	0
x895	0	0	0
x897	0	0	0
x900	0	0	0
x904	0	0	0
x905	0	0	0
x906	0	0	0
x912	0	0	0
x916	0	0	0
x926	0	0	0
x928	0	0	0
x931	0	0	0
x936	0	0	0
x939	0	0	0
x941	0	0	0
x942	0	0	0
x945	0	0	0
x946	0	0	0
x953	0	0	0
x957	0	0	0
x959	0	0	0
x961	0	0	0
x963	0	0	0
x964	0	0	0
x966	0	0	0
x967	0	0	0
x968	0	0	0
x969	0	0	0
x971	0	0	0
x972	0	0	0
x974	0	0	0
x975	0	0	0
x977	0	0	0
x978	0	0	0
x979	0	0	0
x982	0	0	0
x983	0	0	0
x984	0	0	0
x986	0	0	0
x987	0	0	0
x988	0	0	0
x989	0	0	0
x993	0	0	0
x994	0	0	0
x995	0	0	0
x999	0	0	0

(250, 3, 2), X=[5,10,11,15,17,22,30,33,36,38,41,43,46,54,56,60,61,77,80,82,86,87,89,91,93,94,100,113,114,115,125,130,133,139,141,146,147,151,153,157,158,160,165,171,172,173,178,179,182,183,184,196,201,203,204,207,216,217,218,219,224,226,230,234,235,236,238,248,255,263,272,278,290,297,300,304,305,307,311,312,315,324,333,338,341,346,348,352,356,361,367,369,371,377,382,384,392,394,396,404,407,409,415,422,423,439,442,445,450,458,460,462,463,472,476,477,480,481,485,487,492,496,498,499,500,505,506,509,510,513,514,515,516,529,535,536,539,542,544,545,547,550,558,567,571,573,574,577,579,584,586,589,592,594,606,614,619,622,626,627,630,632,635,637,645,647,649,653,654,655,656,661,666,672,676,679,680,684,691,705,706,720,724,726,729,730,732,736,737,743,753,756,758,760,762,763,764,771,775,778,786,789,790,791,792,795,796,799,800,801,809,811,823,824,830,831,833,834,836,840,849,851,852,853,858,869,875,878,889,895,898,899,903,908,911,913,917,922,923,929,932,952,961,963,965,969,972,982,983,995], Y=[26,28,41], Z=[1,34], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 1
X	y26	y28	y41
x5	2	2	2
x10	2	2	2
x11	2	2	2
x15	2	2	2
x17	2	2	2
x22	2	2	2
x30	2	2	2
x33	2	2	2
x36	2	2	2
x38	2	2	2
x41	2	2	2
x43	2	2	2
x46	2	2	2
x54	2	2	2
x56	2	2	2
x60	2	2	2
x61	2	2	2
x77	2	2	2
x80	2	2	2
x82	2	2	2
x86	2	2	2
x87	2	2	2
x89	2	2	2
x91	2	2	2
x93	2	2	2
x94	2	2	2
x100	2	2	2
x113	2	2	2
x114	2	2	2
x115	2	2	2
x125	2	2	2
x130	2	2	2
x133	2	2	2
x139	2	2	2
x141	2	2	2
x146	2	2	2
x147	2	2	2
x151	2	2	2
x153	2	2	2
x157	2	2	2
x158	2	2	2
x160	2	2	2
x165	2	2	2
x171	2	2	2
x172	2	2	2
x173	2	2	2
x178	2	2	2
x179	2	2	2
x182	2	2	2
x183	2	2	2
x184	2	2	2
x196	2	2	2
x201	2	2	2
x203	2	2	2
x204	2	2	2
x207	2	2	2
x216	2	2	2
x217	2	2	2
x218	2	2	2
x219	2	2	2
x224	2	2	2
x226	2	2	2
x230	2	2	2
x234	2	2	2
x235	2	2	2
x236	2	2	2
x238	2	2	2
x248	2	2	2
x255	2	2	2
x263	2	2	2
x272	2	2	2
x278	2	2	2
x290	2	2	2
x297	2	2	2
x300	2	2	2
x304	2	2	2
x305	2	2	2
x307	2	2	2
x311	2	2	2
x312	2	2	2
x315	2	2	2
x324	2	2	2
x333	2	2	2
x338	2	2	2
x341	2	2	2
x346	2	2	2
x348	2	2	2
x352	2	2	2
x356	2	2	2
x361	2	2	2
x367	2	2	2
x369	2	2	2
x371	2	2	2
x377	2	2	2
x382	2	2	2
x384	2	2	2
x392	2	2	2
x394	2	2	2
x396	2	2	2
x404	2	2	2
x407	2	2	2
x409	2	2	2
x415	2	2	2
x422	2	2	2
x423	2	2	2
x439	2	2	2
x442	2	2	2
x445	2	2	2
x450	2	2	2
x458	2	2	2
x460	2	2	2
x462	2	2	2
x463	2	2	2
x472	2	2	2
x476	2	2	2
x477	2	2	2
x480	2	2	2
x481	2	2	2
x485	2	2	2
x487	2	2	2
x492	2	2	2
x496	2	2	2
x498	2	2	2
x499	2	2	2
x500	2	2	2
x505	2	2	2
x506	2	2	2
x509	2	2	2
x510	2	2	2
x513	2	2	2
x514	2	2	2
x515	2	2	2
x516	2	2	2
x529	2	2	2
x535	2	2	2
x536	2	2	2
x539	2	2	2
x542	2	2	2
x544	2	2	2
x545	2	2	2
x547	2	2	2
x550	2	2	2
x558	2	2	2
x567	2	2	2
x571	2	2	2
x573	2	2	2
x574	2	2	2
x577	2	2	2
x579	2	2	2
x584	2	2	2
x586	2	2	2
x589	2	2	2
x592	2	2	2
x594	2	2	2
x606	2	2	2
x614	2	2	2
x619	2	2	2
x622	2	2	2
x626	2	2	2
x627	2	2	2
x630	2	2	2
x632	2	2	2
x635	2	2	2
x637	2	2	2
x645	2	2	2
x647	2	2	2
x649	2	2	2
x653	2	2	2
x654	2	2	2
x655	2	2	2
x656	2	2	2
x661	2	2	2
x666	2	2	2
x672	2	2	2
x676	2	2	2
x679	2	2	2
x680	2	2	2
x684	2	2	2
x691	2	2	2
x705	2	2	2
x706	2	2	2
x720	2	2	2
x724	2	2	2
x726	2	2	2
x729	2	2	2
x730	2	2	2
x732	2	2	2
x736	2	2	2
x737	2	2	2
x743	2	2	2
x753	2	2	2
x756	2	2	2
x758	2	2	2
x760	2	2	2
x762	2	2	2
x763	2	2	2
x764	2	2	2
x771	2	2	2
x775	2	2	2
x778	2	2	2
x786	2	2	2
x789	2	2	2
x790	2	2	2
x791	2	2	2
x792	2	2	2
x795	2	2	2
x796	2	2	2
x799	2	2	2
x800	2	2	2
x801	2	2	2
x809	2	2	2
x811	2	2	2
x823	2	2	2
x824	2	2	2
x830	2	2	2
x831	2	2	2
x833	2	2	2
x834	2	2	2
x836	2	2	2
x840	2	2	2
x849	2	2	2
x851	2	2	2
x852	2	2	2
x853	2	2	2
x858	2	2	2
x869	2	2	2
x875	2	2	2
x878	2	2	2
x889	2	2	2
x895	2	2	2
x898	2	2	2
x899	2	2	2
x903	2	2	2
x908	2	2	2
x911	2	2	2
x913	2	2	2
x917	2	2	2
x922	2	2	2
x923	2	2	2
x929	2	2	2
x932	2	2	2
x952	2	2	2
x961	2	2	2
x963	2	2	2
x965	2	2	2
x969	2	2	2
x972	2	2	2
x982	2	2	2
x983	2	2	2
x995	2	2	2

Context: 34
X	y26	y28	y41
x5	2	2	2
x10	2	2	2
x11	2	2	2
x15	2	2	2
x17	2	2	2
x22	2	2	2
x30	2	2	2
x33	2	2	2
x36	2	2	2
x38	2	2	2
x41	2	2	2
x43	2	2	2
x46	2	2	2
x54	2	2	2
x56	2	2	2
x60	2	2	2
x61	2	2	2
x77	2	2	2
x80	2	2	2
x82	2	2	2
x86	2	2	2
