Number of planted triclusters: 5
Tricluster coverage: 0.35708%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


(390, 3, 3), X=[0,1,2,5,6,15,19,25,27,29,33,36,37,40,41,42,46,48,51,53,55,57,60,61,63,68,69,75,77,79,82,83,84,86,87,92,95,96,107,110,111,115,116,118,121,122,123,128,130,131,132,134,135,138,139,142,144,156,158,161,162,165,166,169,170,172,173,174,176,177,179,182,185,186,188,191,192,195,200,201,203,204,205,206,207,208,211,212,213,215,216,218,221,225,233,238,239,240,245,247,248,252,253,260,261,263,264,265,266,267,268,269,271,273,275,277,278,282,287,288,292,293,297,298,299,300,302,306,309,312,315,317,321,322,326,327,328,330,332,335,340,344,346,351,354,357,358,359,366,368,371,372,379,380,381,385,388,389,390,392,393,400,401,408,428,431,434,438,444,447,449,454,458,461,462,463,466,471,473,479,480,482,486,488,493,494,496,499,500,501,504,505,506,510,511,512,515,516,524,526,533,535,536,537,539,542,543,547,550,554,555,556,557,558,561,571,575,582,583,584,585,586,587,588,589,590,591,596,597,599,600,601,604,605,612,616,619,626,628,629,630,632,634,637,639,640,642,647,652,654,655,658,659,660,661,665,666,667,668,673,677,678,680,682,683,684,686,689,691,696,697,698,699,701,702,706,708,710,714,716,720,722,723,724,727,728,729,733,734,738,742,743,745,747,748,749,750,754,757,762,764,770,771,775,777,780,786,788,795,798,800,803,806,808,809,811,822,823,826,827,833,836,838,839,843,846,850,852,854,858,860,861,863,871,873,874,875,876,879,881,883,884,888,893,894,895,896,900,903,904,906,909,910,911,912,915,918,920,921,923,927,929,930,932,937,938,945,947,949,951,952,953,954,955,959,963,964,965,966,967,971,972,978,981,983,989,990,992,993,999], Y=[16,27,31], Z=[26,27,28], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 26
X	y16	y27	y31
x799	0	0	0
x811	0	0	0
x865	0	0	0
x868	0	0	0
x877	0	0	0
x893	0	0	0
x920	0	0	0
x937	0	0	0
x984	0	0	0
x989	0	0	0
x997	0	0	0

Context: 20
X	y22	y23	y34
x4	0	0	0
x15	0	0	0
x19	0	0	0
x20	0	0	0
x36	0	0	0
x37	0	0	0
x83	0	0	0
x94	0	0	0
x110	0	0	0
x115	0	0	0
x163	0	0	0
x172	0	0	0
x194	0	0	0
x200	0	0	0
x206	0	0	0
x225	0	0	0
x227	0	0	0
x236	0	0	0
x245	0	0	0
x248	0	0	0
x249	0	0	0
x263	0	0	0
x264	0	0	0
x272	0	0	0
x278	0	0	0
x290	0	0	0
x308	0	0	0
x309	0	0	0
x315	0	0	0
x334	0	0	0
x351	0	0	0
x363	0	0	0
x389	0	0	0
x391	0	0	0
x432	0	0	0
x447	0	0	0
x448	0	0	0
x461	0	0	0
x464	0	0	0
x522	0	0	0
x525	0	0	0
x552	0	0	0
x563	0	0	0
x571	0	0	0
x607	0	0	0
x615	0	0	0
x628	0	0	0
x635	0	0	0
x649	0	0	0
x676	0	0	0
x690	0	0	0
x694	0	0	0
x699	0	0	0
x700	0	0	0
x719	0	0	0
x721	0	0	0
x733	0	0	0
x743	0	0	0
x744	0	0	0
x752	0	0	0
x758	0	0	0
x796	0	0	0
x799	0	0	0
x811	0	0	0
x865	0	0	0
x868	0	0	0
x877	0	0	0
x893	0	0	0
x920	0	0	0
x937	0	0	0
x984	0	0	0
x989	0	0	0
x997	0	0	0

(205, 2, 2), X=[2,7,18,19,22,28,30,31,35,36,40,47,55,58,63,70,72,75,79,90,92,93,105,112,113,116,128,137,142,148,153,165,166,176,178,184,185,191,206,210,221,227,229,232,233,240,243,244,248,251,256,258,266,280,287,288,290,293,296,303,304,311,315,330,335,336,340,343,348,354,358,364,369,372,383,387,395,397,401,404,415,416,419,422,436,439,441,462,463,467,468,470,471,477,485,494,502,503,515,521,538,540,546,548,552,558,560,561,563,571,576,577,581,587,588,608,611,617,623,633,634,638,644,651,656,659,660,669,676,684,689,703,708,714,716,719,723,724,729,732,733,742,746,751,759,760,762,768,770,774,778,780,781,784,785,792,793,795,799,801,802,826,829,831,834,836,840,844,845,849,856,859,878,881,883,884,886,889,896,899,901,911,912,913,919,922,926,933,934,936,938,940,942,943,951,956,964,968,969,974,976,977,980,981,998], Y=[36,49], Z=[38,39], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 38
X	y36	y49
x2	2	2
x7	2	2
x18	2	2
x19	2	2
x22	2	2
x28	2	2
x30	2	2
x31	2	2
x35	2	2
x36	2	2
x40	2	2
x47	2	2
x55	2	2
x58	2	2
x63	2	2
x70	2	2
x72	2	2
x75	2	2
x79	2	2
x90	2	2
x92	2	2
x93	2	2
x105	2	2
x112	2	2
x113	2	2
x116	2	2
x128	2	2
x137	2	2
x142	2	2
x148	2	2
x153	2	2
x165	2	2
x166	2	2
x176	2	2
x178	2	2
x184	2	2
x185	2	2
x191	2	2
x206	2	2
x210	2	2
x221	2	2
x227	2	2
x229	2	2
x232	2	2
x233	2	2
x240	2	2
x243	2	2
x244	2	2
x248	2	2
x251	2	2
x256	2	2
x258	2	2
x266	2	2
x280	2	2
x287	2	2
x288	2	2
x290	2	2
x293	2	2
x296	2	2
x303	2	2
x304	2	2
x311	2	2
x315	2	2
x330	2	2
x335	2	2
x336	2	2
x340	2	2
x343	2	2
x348	2	2
x354	2	2
x358	2	2
x364	2	2
x369	2	2
x372	2	2
x383	2	2
x387	2	2
x395	2	2
x397	2	2
x401	2	2
x404	2	2
x415	2	2
x416	2	2
x419	2	2
x422	2	2
x436	2	2
x439	2	2
x441	2	2
x462	2	2
x463	2	2
x467	2	2
x468	2	2
x470	2	2
x471	2	2
x477	2	2
x485	2	2
x494	2	2
x502	2	2
x503	2	2
x515	2	2
x521	2	2
x538	2	2
x540	2	2
x546	2	2
x548	2	2
x552	2	2
x558	2	2
x560	2	2
x561	2	2
x563	2	2
x571	2	2
x576	2	2
x577	2	2
x581	2	2
x587	2	2
x588	2	2
x608	2	2
x611	2	2
x617	2	2
x623	2	2
x633	2	2
x634	2	2
x638	2	2
x644	2	2
x651	2	2
x656	2	2
x659	2	2
x660	2	2
x669	2	2
x676	2	2
x684	2	2
x689	2	2
x703	2	2
x708	2	2
x714	2	2
x716	2	2
x719	2	2
x723	2	2
x724	2	2
x729	2	2
x732	2	2
x733	2	2
x742	2	2
x746	2	2
x751	2	2
x759	2	2
x760	2	2
x762	2	2
x768	2	2
x770	2	2
x774	2	2
x778	2	2
x780	2	2
x781	2	2
x784	2	2
x785	2	2
x792	2	2
x793	2	2
x795	2	2
x799	2	2
x801	2	2
x802	2	2
x826	2	2
x829	2	2
x831	2	2
x834	2	2
x836	2	2
x840	2	2
x844	2	2
x845	2	2
x849	2	2
x856	2	2
x859	2	2
x878	2	2
x881	2	2
x883	2	2
x884	2	2
x886	2	2
x889	2	2
x896	2	2
x899	2	2
x901	2	2
x911	2	2
x912	2	2
x913	2	2
x919	2	2
x922	2	2
x926	2	2
x933	2	2
x934	2	2
x936	2	2
x938	2	2
x940	2	2
x942	2	2
x943	2	2
x951	2	2
x956	2	2
x964	2	2
x968	2	2
x969	2	2
x974	2	2
x976	2	2
x977	2	2
x980	2	2
x981	2	2
x998	2	2

Context: 39
X	y36	y49
x2	2	2
x7	2	2
x18	2	2
x19	2	2
x22	2	2
x28	2	2
x30	2	2
x31	2	2
x35	2	2
x36	2	2
x40	2	2
x47	2	2
x55	2	2
x58	2	2
x63	2	2
x70	2	2
x72	2	2
x75	2	2
x79	2	2
x90	2	2
x92	2	2
x93	2	2
x105	2	2
x112	2	2
x113	2	2
x116	2	2
x128	2	2
x137	2	2
x142	2	2
x148	2	2
x153	2	2
x165	2	2
x166	2	2
x176	2	2
x178	2	2
x184	2	2
x185	2	2
x191	2	2
x206	2	2
x210	2	2
x221	2	2
x227	2	2
x229	2	2
x232	2	2
x233	2	2
x240	2	2
x243	2	2
x244	2	2
x248	2	2
x251	2	2
x256	2	2
x258	2	2
x266	2	2
x280	2	2
x287	2	2
x288	2	2
x290	2	2
x293	2	2
x296	2	2
x303	2	2
x304	2	2
x311	2	2
x315	2	2
x330	2	2
x335	2	2
x336	2	2
x340	2	2
x343	2	2
x348	2	2
x354	2	2
x358	2	2
x364	2	2
x369	2	2
x372	2	2
x383	2	2
x387	2	2
x395	2	2
x397	2	2
x401	2	2
x404	2	2
x415	2	2
x416	2	2
x419	2	2
x422	2	2
x436	2	2
x439	2	2
x441	2	2
x462	2	2
x463	2	2
x467	2	2
x468	2	2
x470	2	2
x471	2	2
x477	2	2
x485	2	2
x494	2	2
x502	2	2
x503	2	2
x515	2	2
x521	2	2
x538	2	2
x540	2	2
x546	2	2
x548	2	2
x552	2	2
x558	2	2
x560	2	2
x561	2	2
x563	2	2
x571	2	2
x576	2	2
x577	2	2
x581	2	2
x587	2	2
x588	2	2
x608	2	2
x611	2	2
x617	2	2
x623	2	2
x633	2	2
x634	2	2
x638	2	2
x644	2	2
x651	2	2
x656	2	2
x659	2	2
x660	2	2
x669	2	2
x676	2	2
x684	2	2
x689	2	2
x703	2	2
x708	2	2
x714	2	2
x716	2	2
x719	2	2
x723	2	2
x724	2	2
x729	2	2
x732	2	2
x733	2	2
x742	2	2
x746	2	2
x751	2	2
x759	2	2
x760	2	2
x762	2	2
x768	2	2
x770	2	2
x774	2	2
x778	2	2
x780	2	2
x781	2	2
x784	2	2
x785	2	2
x792	2	2
x793	2	2
x795	2	2
x799	2	2
x801	2	2
x802	2	2
x826	2	2
x829	2	2
x831	2	2
x834	2	2
x836	2	2
x840	2	2
x844	2	2
x845	2	2
x849	2	2
x856	2	2
x859	2	2
x878	2	2
x881	2	2
x883	2	2
x884	2	2
x886	2	2
x889	2	2
x896	2	2
x899	2	2
x901	2	2
x911	2	2
x912	2	2
x913	2	2
x919	2	2
x922	2	2
x926	2	2
x933	2	2
x934	2	2
x936	2	2
x938	2	2
x940	2	2
x942	2	2
x943	2	2
x951	2	2
x956	2	2
x964	2	2
x968	2	2
x969	2	2
x974	2	2
x976	2	2
x977	2	2
x980	2	2
x981	2	2
x998	2	2

(356, 3, 3), X=[0,6,8,12,13,15,18,21,22,24,29,32,33,34,36,40,41,45,49,52,61,64,66,68,73,74,76,77,82,83,85,86,90,93,95,97,104,105,108,112,114,119,123,126,127,136,138,139,142,145,146,149,152,155,157,158,163,164,166,167,171,173,176,179,180,182,187,192,195,197,202,203,208,209,210,211,212,213,217,218,220,222,223,225,226,240,242,248,251,252,256,259,262,263,265,267,268,269,271,272,273,274,275,279,283,286,291,293,294,295,310,317,330,332,334,335,336,337,339,344,345,347,351,353,362,363,367,368,374,376,378,382,386,387,389,392,394,400,405,406,407,409,412,414,415,420,421,428,430,435,436,438,440,443,444,452,456,458,460,462,463,464,475,480,483,484,485,492,493,500,507,508,510,512,514,515,517,518,525,527,528,530,532,533,535,536,537,541,543,545,547,559,562,563,565,572,573,575,580,582,583,584,585,593,594,597,599,601,603,604,606,611,613,617,621,625,626,634,642,644,645,649,651,652,653,655,656,659,660,664,665,669,673,674,677,678,679,681,683,684,691,693,694,698,701,702,704,711,712,722,723,724,726,729,732,733,734,736,739,740,741,747,751,752,753,754,758,765,768,770,772,779,783,789,797,799,801,802,805,806,807,808,811,812,814,816,818,820,823,826,829,830,831,835,836,837,839,841,846,847,854,862,863,865,866,869,873,877,881,884,885,890,891,892,895,896,897,898,901,902,903,908,911,914,915,918,921,924,929,931,933,934,937,941,944,948,950,955,956,957,958,961,962,963,965,967,970,973,975,980,981,982,983,986,989,994], Y=[6,17,28], Z=[39,40,41], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 39
X	y6	y17	y28
x0	3	3	3
x6	3	3	3
x8	3	3	3
x12	3	3	3
x13	3	3	3
x15	3	3	3
x18	3	3	3
x21	3	3	3
x22	3	3	3
x24	3	3	3
x29	3	3	3
x32	3	3	3
x33	3	3	3
x34	3	3	3
x36	3	3	3
x40	3	3	3
x41	3	3	3
x45	3	3	3
x49	3	3	3
x52	3	3	3
x61	3	3	3
x64	3	3	3
x66	3	3	3
x68	3	3	3
x73	3	3	3
x74	3	3	3
x76	3	3	3
x77	3	3	3
x82	3	3	3
x83	3	3	3
x85	3	3	3
x86	3	3	3
x90	3	3	3
x93	3	3	3
x95	3	3	3
x97	3	3	3
x104	3	3	3
x105	3	3	3
x108	3	3	3
x112	3	3	3
x114	3	3	3
x119	3	3	3
x123	3	3	3
x126	3	3	3
x127	3	3	3
x136	3	3	3
x138	3	3	3
x139	3	3	3
x142	3	3	3
x145	3	3	3
x146	3	3	3
x149	3	3	3
x152	3	3	3
x155	3	3	3
x157	3	3	3
x158	3	3	3
x163	3	3	3
x164	3	3	3
x166	3	3	3
x167	3	3	3
x171	3	3	3
x173	3	3	3
x176	3	3	3
x179	3	3	3
x180	3	3	3
x182	3	3	3
x187	3	3	3
x192	3	3	3
x195	3	3	3
x197	3	3	3
x202	3	3	3
x203	3	3	3
x208	3	3	3
x209	3	3	3
x210	3	3	3
x211	3	3	3
x212	3	3	3
x213	3	3	3
x217	3	3	3
x218	3	3	3
x220	3	3	3
x222	3	3	3
x223	3	3	3
x225	3	3	3
x226	3	3	3
x240	3	3	3
x242	3	3	3
x248	3	3	3
x251	3	3	3
x252	3	3	3
x256	3	3	3
x259	3	3	3
x262	3	3	3
x263	3	3	3
x265	3	3	3
x267	3	3	3
x268	3	3	3
x269	3	3	3
x271	3	3	3
x272	3	3	3
x273	3	3	3
x274	3	3	3
x275	3	3	3
x279	3	3	3
x283	3	3	3
x286	3	3	3
x291	3	3	3
x293	3	3	3
x294	3	3	3
x295	3	3	3
x310	3	3	3
x317	3	3	3
x330	3	3	3
x332	3	3	3
x334	3	3	3
x335	3	3	3
x336	3	3	3
x337	3	3	3
x339	3	3	3
x344	3	3	3
x345	3	3	3
x347	3	3	3
x351	3	3	3
x353	3	3	3
x362	3	3	3
x363	3	3	3
x367	3	3	3
x368	3	3	3
x374	3	3	3
x376	3	3	3
x378	3	3	3
x382	3	3	3
x386	3	3	3
x387	3	3	3
x389	3	3	3
x392	3	3	3
x394	3	3	3
x400	3	3	3
x405	3	3	3
x406	3	3	3
x407	3	3	3
x409	3	3	3
x412	3	3	3
x414	3	3	3
x415	3	3	3
x420	3	3	3
x421	3	3	3
x428	3	3	3
x430	3	3	3
x435	3	3	3
x436	3	3	3
x438	3	3	3
x440	3	3	3
x443	3	3	3
x444	3	3	3
x452	3	3	3
x456	3	3	3
x458	3	3	3
x460	3	3	3
x462	3	3	3
x463	3	3	3
x464	3	3	3
x475	3	3	3
x480	3	3	3
x483	3	3	3
x484	3	3	3
x485	3	3	3
x492	3	3	3
x493	3	3	3
x500	3	3	3
x507	3	3	3
x508	3	3	3
x510	3	3	3
x512	3	3	3
x514	3	3	3
x515	3	3	3
x517	3	3	3
x518	3	3	3
x525	3	3	3
x527	3	3	3
x528	3	3	3
x530	3	3	3
x532	3	3	3
x533	3	3	3
x535	3	3	3
x536	3	3	3
x537	3	3	3
x541	3	3	3
x543	3	3	3
x545	3	3	3
x547	3	3	3
x559	3	3	3
x562	3	3	3
x563	3	3	3
x565	3	3	3
x572	3	3	3
x573	3	3	3
x575	3	3	3
x580	3	3	3
x582	3	3	3
x583	3	3	3
x584	3	3	3
x585	3	3	3
x593	3	3	3
x594	3	3	3
x597	3	3	3
x599	3	3	3
x601	3	3	3
x603	3	3	3
x604	3	3	3
x606	3	3	3
x611	3	3	3
x613	3	3	3
x617	3	3	3
x621	3	3	3
x625	3	3	3
x626	3	3	3
x634	3	3	3
x642	3	3	3
x644	3	3	3
x645	3	3	3
x649	3	3	3
x651	3	3	3
x652	3	3	3
x653	3	3	3
x655	3	3	3
x656	3	3	3
x659	3	3	3
x660	3	3	3
x664	3	3	3
x665	3	3	3
x669	3	3	3
x673	3	3	3
x674	3	3	3
x677	3	3	3
x678	3	3	3
x679	3	3	3
x681	3	3	3
x683	3	3	3
x684	3	3	3
x691	3	3	3
x693	3	3	3
x694	3	3	3
x698	3	3	3
x701	3	3	3
x702	3	3	3
x704	3	3	3
x711	3	3	3
x712	3	3	3
x722	3	3	3
x723	3	3	3
x724	3	3	3
x726	3	3	3
x729	3	3	3
x732	3	3	3
x733	3	3	3
x734	3	3	3
x736	3	3	3
x739	3	3	3
x740	3	3	3
x741	3	3	3
x747	3	3	3
x751	3	3	3
x752	3	3	3
x753	3	3	3
x754	3	3	3
x758	3	3	3
x765	3	3	3
x768	3	3	3
x770	3	3	3
x772	3	3	3
x779	3	3	3
x783	3	3	3
x789	3	3	3
x797	3	3	3
x799	3	3	3
x801	3	3	3
x802	3	3	3
x805	3	3	3
x806	3	3	3
x807	3	3	3
x808	3	3	3
x811	3	3	3
x812	3	3	3
x814	3	3	3
x816	3	3	3
x818	3	3	3
x820	3	3	3
x823	3	3	3
x826	3	3	3
x829	3	3	3
x830	3	3	3
x831	3	3	3
x835	3	3	3
x836	3	3	3
x837	3	3	3
x839	3	3	3
x841	3	3	3
x846	3	3	3
x847	3	3	3
x854	3	3	3
x862	3	3	3
x863	3	3	3
x865	3	3	3
x866	3	3	3
x869	3	3	3
x873	3	3	3
x877	3	3	3
x881	3	3	3
x884	3	3	3
x885	3	3	3
x890	3	3	3
x891	3	3	3
x892	3	3	3
x895	3	3	3
x896	3	3	3
x897	3	3	3
x898	3	3	3
x901	3	3	3
x902	3	3	3
x903	3	3	3
x908	3	3	3
x911	3	3	3
x914	3	3	3
x915	3	3	3
x918	3	3	3
x921	3	3	3
x924	3	3	3
x929	3	3	3
x931	3	3	3
x933	3	3	3
x934	3	3	3
x937	3	3	3
x941	3	3	3
x944	3	3	3
x948	3	3	3
x950	3	3	3
x955	3	3	3
x956	3	3	3
x957	3	3	3
x958	3	3	3
x961	3	3	3
x962	3	3	3
x963	3	3	3
x965	3	3	3
x967	3	3	3
x970	3	3	3
x973	3	3	3
x975	3	3	3
x980	3	3	3
x981	3	3	3
x982	3	3	3
x983	3	3	3
x986	3	3	3
x989	3	3	3
x994	3	3	3

Context: 40
X	y6	y17	y28
x0	3	3	3
x6	3	3	3
x8	3	3	3
x12	3	3	3
x13	3	3	3
x15	3	3	3
x18	3	3	3
x21	3	3	3
x22	3	3	3
x24	3	3	3
x29	3	3	3
x32	3	3	3
x33	3	3	3
x34	3	3	3
x36	3	3	3
x40	3	3	3
x41	3	3	3
x45	3	3	3
x49	3	3	3
x52	3	3	3
x61	3	3	3
x64	3	3	3
x66	3	3	3
x68	3	3	3
x73	3	3	3
x74	3	3	3
x76	3	3	3
x77	3	3	3
x82	3	3	3
x83	3	3	3
x85	3	3	3
x86	3	3	3
x90	3	3	3
x93	3	3	3
x95	3	3	3
x97	3	3	3
x104	3	3	3
x105	3	3	3
x108	3	3	3
x112	3	3	3
x114	3	3	3
x119	3	3	3
x123	3	3	3
x126	3	3	3
x127	3	3	3
x136	3	3	3
x138	3	3	3
x139	3	3	3
x142	3	3	3
x145	3	3	3
x146	3	3	3
x149	3	3	3
x152	3	3	3
x155	3	3	3
x157	3	3	3
x158	3	3	3
x163	3	3	3
x164	3	3	3
x166	3	3	3
x167	3	3	3
x171	3	3	3
x173	3	3	3
x176	3	3	3
x179	3	3	3
x180	3	3	3
x182	3	3	3
x187	3	3	3
x192	3	3	3
x195	3	3	3
x197	3	3	3
x202	3	3	3
x203	3	3	3
x208	3	3	3
x209	3	3	3
x210	3	3	3
x211	3	3	3
x212	3	3	3
x213	3	3	3
x217	3	3	3
x218	3	3	3
x220	3	3	3
x222	3	3	3
x223	3	3	3
x225	3	3	3
x226	3	3	3
x240	3	3	3
x242	3	3	3
x248	3	3	3
x251	3	3	3
x252	3	3	3
x256	3	3	3
x259	3	3	3
x262	3	3	3
x263	3	3	3
x265	3	3	3
x267	3	3	3
x268	3	3	3
x269	3	3	3
x271	3	3	3
x272	3	3	3
x273	3	3	3
x274	3	3	3
x275	3	3	3
x279	3	3	3
x283	3	3	3
x286	3	3	3
x291	3	3	3
x293	3	3	3
x294	3	3	3
x295	3	3	3
x310	3	3	3
x317	3	3	3
x330	3	3	3
x332	3	3	3
x334	3	3	3
x335	3	3	3
x336	3	3	3
x337	3	3	3
x339	3	3	3
x344	3	3	3
x345	3	3	3
x347	3	3	3
x351	3	3	3
x353	3	3	3
x362	3	3	3
x363	3	3	3
x367	3	3	3
x368	3	3	3
x374	3	3	3
x376	3	3	3
x378	3	3	3
x382	3	3	3
x386	3	3	3
x387	3	3	3
x389	3	3	3
x392	3	3	3
x394	3	3	3
x400	3	3	3
x405	3	3	3
x406	3	3	3
x407	3	3	3
x409	3	3	3
x412	3	3	3
x414	3	3	3
x415	3	3	3
x420	3	3	3
x421	3	3	3
x428	3	3	3
x430	3	3	3
x435	3	3	3
x436	3	3	3
x438	3	3	3
x440	3	3	3
x443	3	3	3
x444	3	3	3
x452	3	3	3
x456	3	3	3
x458	3	3	3
x460	3	3	3
x462	3	3	3
x463	3	3	3
x464	3	3	3
x475	3	3	3
x480	3	3	3
x483	3	3	3
x484	3	3	3
x485	3	3	3
x492	3	3	3
x493	3	3	3
x500	3	3	3
x507	3	3	3
x508	3	3	3
x510	3	3	3
x512	3	3	3
x514	3	3	3
x515	3	3	3
x517	3	3	3
x518	3	3	3
x525	3	3	3
x527	3	3	3
x528	3	3	3
x530	3	3	3
x532	3	3	3
x533	3	3	3
x535	3	3	3
x536	3	3	3
x537	3	3	3
x541	3	3	3
x543	3	3	3
x545	3	3	3
x547	3	3	3
x559	3	3	3
x562	3	3	3
x563	3	3	3
x565	3	3	3
x572	3	3	3
x573	3	3	3
x575	3	3	3
x580	3	3	3
x582	3	3	3
x583	3	3	3
x584	3	3	3
x585	3	3	3
x593	3	3	3
x594	3	3	3
x597	3	3	3
x599	3	3	3
x601	3	3	3
x603	3	3	3
x604	3	3	3
x606	3	3	3
x611	3	3	3
x613	3	3	3
x617	3	3	3
x621	3	3	3
x625	3	3	3
x626	3	3	3
x634	3	3	3
x642	3	3	3
x644	3	3	3
x645	3	3	3
x649	3	3	3
x651	3	3	3
x652	3	3	3
x653	3	3	3
x655	3	3	3
x656	3	3	3
x659	3	3	3
x660	3	3	3
x664	3	3	3
x665	3	3	3
x669	3	3	3
x673	3	3	3
x674	3	3	3
x677	3	3	3
x678	3	3	3
x679	3	3	3
x681	3	3	3
x683	3	3	3
x684	3	3	3
x691	3	3	3
x693	3	3	3
x694	3	3	3
x698	3	3	3
x701	3	3	3
x702	3	3	3
x704	3	3	3
x711	3	3	3
x712	3	3	3
x722	3	3	3
x723	3	3	3
x724	3	3	3
x726	3	3	3
x729	3	3	3
x732	3	3	3
x733	3	3	3
x734	3	3	3
x736	3	3	3
x739	3	3	3
x740	3	3	3
x741	3	3	3
x747	3	3	3
x751	3	3	3
x752	3	3	3
x753	3	3	3
x754	3	3	3
x758	3	3	3
x765	3	3	3
x768	3	3	3
x770	3	3	3
x772	3	3	3
x779	3	3	3
x783	3	3	3
x789	3	3	3
x797	3	3	3
x799	3	3	3
x801	3	3	3
x802	3	3	3
x805	3	3	3
x806	3	3	3
x807	3	3	3
x808	3	3	3
x811	3	3	3
x812	3	3	3
x814	3	3	3
x816	3	3	3
x818	3	3	3
x820	3	3	3
x823	3	3	3
x826	3	3	3
x829	3	3	3
x830	3	3	3
x831	3	3	3
x835	3	3	3
x836	3	3	3
x837	3	3	3
x839	3	3	3
x841	3	3	3
x846	3	3	3
x847	3	3	3
x854	3	3	3
x862	3	3	3
x863	3	3	3
x865	3	3	3
x866	3	3	3
x869	3	3	3
x873	3	3	3
x877	3	3	3
x881	3	3	3
x884	3	3	3
x885	3	3	3
x890	3	3	3
x891	3	3	3
x892	3	3	3
x895	3	3	3
x896	3	3	3
x897	3	3	3
x898	3	3	3
x901	3	3	3
x902	3	3	3
x903	3	3	3
x908	3	3	3
x911	3	3	3
x914	3	3	3
x915	3	3	3
x918	3	3	3
x921	3	3	3
x924	3	3	3
x929	3	3	3
x931	3	3	3
x933	3	3	3
x934	3	3	3
x937	3	3	3
x941	3	3	3
x944	3	3	3
x948	3	3	3
x950	3	3	3
x955	3	3	3
x956	3	3	3
x957	3	3	3
x958	3	3	3
x961	3	3	3
x962	3	3	3
x963	3	3	3
x965	3	3	3
x967	3	3	3
x970	3	3	3
x973	3	3	3
x975	3	3	3
x980	3	3	3
x981	3	3	3
x982	3	3	3
x983	3	3	3
x986	3	3	3
x989	3	3	3
x994	3	3	3

Context: 41
X	y6	y17	y28
x0	3	3	3
x6	3	3	3
x8	3	3	3
x12	3	3	3
x13	3	3	3
x15	3	3	3
x18	3	3	3
x21	3	3	3
x22	3	3	3
x24	3	3	3
x29	3	3	3
x32	3	3	3
x33	3	3	3
x34	3	3	3
x36	3	3	3
x40	3	3	3
x41	3	3	3
x45	3	3	3
x49	3	3	3
x52	3	3	3
x61	3	3	3
x64	3	3	3
x66	3	3	3
x68	3	3	3
x73	3	3	3
x74	3	3	3
x76	3	3	3
x77	3	3	3
x82	3	3	3
x83	3	3	3
x85	3	3	3
x86	3	3	3
x90	3	3	3
x93	3	3	3
x95	3	3	3
x97	3	3	3
x104	3	3	3
x105	3	3	3
x108	3	3	3
x112	3	3	3
x114	3	3	3
x119	3	3	3
x123	3	3	3
x126	3	3	3
x127	3	3	3
x136	3	3	3
x138	3	3	3
x139	3	3	3
x142	3	3	3
x145	3	3	3
x146	3	3	3
x149	3	3	3
x152	3	3	3
x155	3	3	3
x157	3	3	3
x158	3	3	3
x163	3	3	3
x164	3	3	3
x166	3	3	3
x167	3	3	3
x171	3	3	3
x173	3	3	3
x176	3	3	3
x179	3	3	3
x180	3	3	3
x182	3	3	3
x187	3	3	3
x192	3	3	3
x195	3	3	3
x197	3	3	3
x202	3	3	3
x203	3	3	3
x208	3	3	3
x209	3	3	3
x210	3	3	3
x211	3	3	3
x212	3	3	3
x213	3	3	3
x217	3	3	3
x218	3	3	3
x220	3	3	3
x222	3	3	3
x223	3	3	3
x225	3	3	3
x226	3	3	3
x240	3	3	3
x242	3	3	3
x248	3	3	3
x251	3	3	3
x252	3	3	3
x256	3	3	3
x259	3	3	3
x262	3	3	3
x263	3	3	3
x265	3	3	3
x267	3	3	3
x268	3	3	3
x269	3	3	3
x271	3	3	3
x272	3	3	3
x273	3	3	3
x274	3	3	3
x275	3	3	3
x279	3	3	3
x283	3	3	3
x286	3	3	3
x291	3	3	3
x293	3	3	3
x294	3	3	3
x295	3	3	3
x310	3	3	3
x317	3	3	3
x330	3	3	3
x332	3	3	3
x334	3	3	3
x335	3	3	3
x336	3	3	3
x337	3	3	3
x339	3	3	3
x344	3	3	3
x345	3	3	3
x347	3	3	3
x351	3	3	3
x353	3	3	3
x362	3	3	3
x363	3	3	3
x367	3	3	3
x368	3	3	3
x374	3	3	3
x376	3	3	3
x378	3	3	3
x382	3	3	3
x386	3	3	3
x387	3	3	3
x389	3	3	3
x392	3	3	3
x394	3	3	3
x400	3	3	3
x405	3	3	3
x406	3	3	3
x407	3	3	3
x409	3	3	3
x412	3	3	3
x414	3	3	3
x415	3	3	3
x420	3	3	3
x421	3	3	3
x428	3	3	3
x430	3	3	3
x435	3	3	3
x436	3	3	3
x438	3	3	3
x440	3	3	3
x443	3	3	3
x444	3	3	3
x452	3	3	3
x456	3	3	3
x458	3	3	3
x460	3	3	3
x462	3	3	3
x463	3	3	3
x464	3	3	3
x475	3	3	3
x480	3	3	3
x483	3	3	3
x484	3	3	3
x485	3	3	3
x492	3	3	3
x493	3	3	3
x500	3	3	3
x507	3	3	3
x508	3	3	3
x510	3	3	3
x512	3	3	3
x514	3	3	3
